zip5	hrrcity	hrrstate	hrr	region
92149	San Diego	CA	80	13
92150	San Diego	CA	80	13
92152	San Diego	CA	80	13
92153	San Diego	CA	80	13
92154	San Diego	CA	80	13
92155	San Diego	CA	80	13
92158	San Diego	CA	80	13
92159	San Diego	CA	80	13
92160	San Diego	CA	80	13
92161	San Diego	CA	80	13
92162	San Diego	CA	80	13
92163	San Diego	CA	80	13
92164	San Diego	CA	80	13
92165	San Diego	CA	80	13
92166	San Diego	CA	80	13
92167	San Diego	CA	80	13
92168	San Diego	CA	80	13
92169	San Diego	CA	80	13
92170	San Diego	CA	80	13
92171	San Diego	CA	80	13
92172	San Diego	CA	80	13
92173	San Diego	CA	80	13
92174	San Diego	CA	80	13
92175	San Diego	CA	80	13
92176	San Diego	CA	80	13
92177	San Diego	CA	80	13
92178	San Diego	CA	80	13
92179	San Diego	CA	80	13
92182	San Diego	CA	80	13
92184	San Diego	CA	80	13
92186	San Diego	CA	80	13
92187	San Diego	CA	80	13
92190	San Diego	CA	80	13
92191	San Diego	CA	80	13
92192	San Diego	CA	80	13
92193	San Diego	CA	80	13
92194	San Diego	CA	80	13
92195	San Diego	CA	80	13
92196	San Diego	CA	80	13
92197	San Diego	CA	80	13
92198	San Diego	CA	80	13
92199	San Diego	CA	80	13
92201	San Diego	CA	80	13
92202	San Diego	CA	80	13
92203	Palm Springs/Rancho Mira	CA	69	13
92210	Palm Springs/Rancho Mira	CA	69	13
92211	Palm Springs/Rancho Mira	CA	69	13
92220	San Bernardino	CA	79	13
92222	Phoenix	AZ	12	12
92223	San Bernardino	CA	79	13
92225	Phoenix	AZ	12	12
92226	Phoenix	AZ	12	12
92227	San Diego	CA	80	13
92230	San Bernardino	CA	79	13
92231	San Diego	CA	80	13
92232	San Diego	CA	80	13
92233	San Diego	CA	80	13
92234	Palm Springs/Rancho Mira	CA	69	13
92235	Palm Springs/Rancho Mira	CA	69	13
92236	San Diego	CA	80	13
92239	San Diego	CA	80	13
92240	Palm Springs/Rancho Mira	CA	69	13
92241	Palm Springs/Rancho Mira	CA	69	13
92242	Phoenix	AZ	12	12
92243	San Diego	CA	80	13
92244	San Diego	CA	80	13
92247	Palm Springs/Rancho Mira	CA	69	13
92248	Palm Springs/Rancho Mira	CA	69	13
92249	San Diego	CA	80	13
92250	San Diego	CA	80	13
92251	San Diego	CA	80	13
92252	Palm Springs/Rancho Mira	CA	69	13
92253	Palm Springs/Rancho Mira	CA	69	13
92254	San Diego	CA	80	13
92255	Palm Springs/Rancho Mira	CA	69	13
92256	Palm Springs/Rancho Mira	CA	69	13
92257	San Diego	CA	80	13
92258	Palm Springs/Rancho Mira	CA	69	13
92259	San Diego	CA	80	13
92260	Palm Springs/Rancho Mira	CA	69	13
92261	Palm Springs/Rancho Mira	CA	69	13
92262	Palm Springs/Rancho Mira	CA	69	13
92263	Palm Springs/Rancho Mira	CA	69	13
92264	Palm Springs/Rancho Mira	CA	69	13
92266	Phoenix	AZ	12	12
92267	Phoenix	AZ	12	12
92268	Palm Springs/Rancho Mira	CA	69	13
92270	Palm Springs/Rancho Mira	CA	69	13
92273	San Diego	CA	80	13
92274	San Diego	CA	80	13
92275	San Diego	CA	80	13
92276	Palm Springs/Rancho Mira	CA	69	13
92277	Palm Springs/Rancho Mira	CA	69	13
92278	Palm Springs/Rancho Mira	CA	69	13
92280	Las Vegas	NV	279	12
92281	San Diego	CA	80	13
92282	Palm Springs/Rancho Mira	CA	69	13
92283	Phoenix	AZ	12	12
92284	Palm Springs/Rancho Mira	CA	69	13
92285	Palm Springs/Rancho Mira	CA	69	13
92286	Palm Springs/Rancho Mira	CA	69	13
92292	Palm Springs/Rancho Mira	CA	69	13
92301	San Bernardino	CA	79	13
92304	Palm Springs/Rancho Mira	CA	69	13
92305	San Bernardino	CA	79	13
92307	San Bernardino	CA	79	13
92308	San Bernardino	CA	79	13
92309	San Bernardino	CA	79	13
92310	San Bernardino	CA	79	13
92311	San Bernardino	CA	79	13
92312	San Bernardino	CA	79	13
92313	San Bernardino	CA	79	13
92314	San Bernardino	CA	79	13
92315	San Bernardino	CA	79	13
92316	San Bernardino	CA	79	13
92317	San Bernardino	CA	79	13
92318	San Bernardino	CA	79	13
92320	San Bernardino	CA	79	13
92321	San Bernardino	CA	79	13
92322	San Bernardino	CA	79	13
92323	Las Vegas	NV	279	12
92324	San Bernardino	CA	79	13
92325	San Bernardino	CA	79	13
92326	San Bernardino	CA	79	13
92327	San Bernardino	CA	79	13
92328	Las Vegas	NV	279	12
92329	San Bernardino	CA	79	13
92331	San Bernardino	CA	79	13
92332	Las Vegas	NV	279	12
92333	San Bernardino	CA	79	13
92334	San Bernardino	CA	79	13
92335	San Bernardino	CA	79	13
92336	San Bernardino	CA	79	13
92337	San Bernardino	CA	79	13
92338	San Bernardino	CA	79	13
92339	San Bernardino	CA	79	13
92340	San Bernardino	CA	79	13
92341	San Bernardino	CA	79	13
92342	San Bernardino	CA	79	13
92344	San Bernardino	CA	79	13
92345	San Bernardino	CA	79	13
92346	San Bernardino	CA	79	13
92347	San Bernardino	CA	79	13
92350	San Bernardino	CA	79	13
92352	San Bernardino	CA	79	13
92354	San Bernardino	CA	79	13
92356	San Bernardino	CA	79	13
92357	San Bernardino	CA	79	13
92358	San Bernardino	CA	79	13
92359	San Bernardino	CA	79	13
92363	Las Vegas	NV	279	12
92364	Las Vegas	NV	279	12
92365	San Bernardino	CA	79	13
92366	Las Vegas	NV	279	12
92368	San Bernardino	CA	79	13
92369	San Bernardino	CA	79	13
92371	San Bernardino	CA	79	13
92372	San Bernardino	CA	79	13
92373	San Bernardino	CA	79	13
92374	San Bernardino	CA	79	13
92375	San Bernardino	CA	79	13
92376	San Bernardino	CA	79	13
92377	San Bernardino	CA	79	13
92378	San Bernardino	CA	79	13
92382	San Bernardino	CA	79	13
92384	Las Vegas	NV	279	12
92385	San Bernardino	CA	79	13
92386	San Bernardino	CA	79	13
92389	Las Vegas	NV	279	12
92391	San Bernardino	CA	79	13
92392	San Bernardino	CA	79	13
92393	San Bernardino	CA	79	13
92394	San Bernardino	CA	79	13
92395	San Bernardino	CA	79	13
92397	San Bernardino	CA	79	13
92398	San Bernardino	CA	79	13
92399	San Bernardino	CA	79	13
92401	San Bernardino	CA	79	13
92402	San Bernardino	CA	79	13
92403	San Bernardino	CA	79	13
92404	San Bernardino	CA	79	13
92405	San Bernardino	CA	79	13
92406	San Bernardino	CA	79	13
92407	San Bernardino	CA	79	13
92408	San Bernardino	CA	79	13
92410	San Bernardino	CA	79	13
92411	San Bernardino	CA	79	13
92412	San Bernardino	CA	79	13
92413	San Bernardino	CA	79	13
92414	San Bernardino	CA	79	13
92415	San Bernardino	CA	79	13
92418	San Bernardino	CA	79	13
92423	San Bernardino	CA	79	13
92424	San Bernardino	CA	79	13
92427	San Bernardino	CA	79	13
92501	San Bernardino	CA	79	13
92502	San Bernardino	CA	79	13
92503	San Bernardino	CA	79	13
92504	San Bernardino	CA	79	13
92505	San Bernardino	CA	79	13
92506	San Bernardino	CA	79	13
92507	San Bernardino	CA	79	13
92508	San Bernardino	CA	79	13
92509	San Bernardino	CA	79	13
92513	San Bernardino	CA	79	13
92514	San Bernardino	CA	79	13
92515	San Bernardino	CA	79	13
92516	San Bernardino	CA	79	13
92517	San Bernardino	CA	79	13
92518	San Bernardino	CA	79	13
92519	San Bernardino	CA	79	13
92521	San Bernardino	CA	79	13
92522	San Bernardino	CA	79	13
92530	San Diego	CA	80	13
92531	San Diego	CA	80	13
92532	San Bernardino	CA	79	13
92536	San Bernardino	CA	79	13
92539	Palm Springs/Rancho Mira	CA	69	13
92543	San Bernardino	CA	79	13
92544	San Bernardino	CA	79	13
92545	San Bernardino	CA	79	13
92546	San Bernardino	CA	79	13
92548	San Bernardino	CA	79	13
92549	San Bernardino	CA	79	13
92551	San Bernardino	CA	79	13
92552	San Bernardino	CA	79	13
92553	San Bernardino	CA	79	13
92554	San Bernardino	CA	79	13
92555	San Bernardino	CA	79	13
92556	San Bernardino	CA	79	13
92557	San Bernardino	CA	79	13
92561	San Bernardino	CA	79	13
92562	San Diego	CA	80	13
92563	San Diego	CA	80	13
92564	San Diego	CA	80	13
92567	San Bernardino	CA	79	13
92570	San Bernardino	CA	79	13
92571	San Bernardino	CA	79	13
92572	San Bernardino	CA	79	13
92581	San Bernardino	CA	79	13
92582	San Bernardino	CA	79	13
92583	San Bernardino	CA	79	13
92584	San Bernardino	CA	79	13
92585	San Bernardino	CA	79	13
92586	San Bernardino	CA	79	13
92587	San Bernardino	CA	79	13
92589	San Diego	CA	80	13
92590	San Diego	CA	80	13
92591	San Diego	CA	80	13
92592	San Diego	CA	80	13
92593	San Diego	CA	80	13
92595	San Diego	CA	80	13
92596	San Bernardino	CA	79	13
92599	San Bernardino	CA	79	13
92602	Orange County	CA	23	13
92603	Orange County	CA	23	13
92604	Orange County	CA	23	13
92605	Orange County	CA	23	13
92606	Orange County	CA	23	13
92607	Orange County	CA	23	13
92609	Orange County	CA	23	13
92610	Orange County	CA	23	13
92612	Orange County	CA	23	13
92614	Orange County	CA	23	13
92615	Orange County	CA	23	13
92616	Orange County	CA	23	13
92617	Orange County	CA	23	13
92618	Orange County	CA	23	13
92619	Orange County	CA	23	13
92620	Orange County	CA	23	13
92623	Orange County	CA	23	13
92624	Orange County	CA	23	13
92625	Orange County	CA	23	13
92626	Orange County	CA	23	13
92627	Orange County	CA	23	13
92628	Orange County	CA	23	13
92629	Orange County	CA	23	13
92630	Orange County	CA	23	13
92637	Orange County	CA	23	13
92646	Orange County	CA	23	13
92647	Orange County	CA	23	13
92648	Orange County	CA	23	13
92649	Orange County	CA	23	13
92650	Orange County	CA	23	13
92651	Orange County	CA	23	13
92652	Orange County	CA	23	13
92653	Orange County	CA	23	13
92654	Orange County	CA	23	13
92655	Orange County	CA	23	13
92656	Orange County	CA	23	13
92657	Orange County	CA	23	13
92658	Orange County	CA	23	13
92659	Orange County	CA	23	13
92660	Orange County	CA	23	13
92661	Orange County	CA	23	13
92662	Orange County	CA	23	13
92663	Orange County	CA	23	13
92672	Orange County	CA	23	13
92673	Orange County	CA	23	13
92674	Orange County	CA	23	13
92675	Orange County	CA	23	13
92676	Orange County	CA	23	13
92677	Orange County	CA	23	13
92678	Orange County	CA	23	13
92679	Orange County	CA	23	13
92683	Orange County	CA	23	13
92684	Orange County	CA	23	13
92685	Orange County	CA	23	13
92688	Orange County	CA	23	13
92690	Orange County	CA	23	13
92691	Orange County	CA	23	13
92692	Orange County	CA	23	13
92693	Orange County	CA	23	13
92694	Orange County	CA	23	13
92697	Orange County	CA	23	13
92698	Orange County	CA	23	13
92701	Orange County	CA	23	13
92702	Orange County	CA	23	13
92703	Orange County	CA	23	13
92704	Orange County	CA	23	13
92705	Orange County	CA	23	13
92706	Orange County	CA	23	13
92707	Orange County	CA	23	13
92708	Orange County	CA	23	13
92711	Orange County	CA	23	13
92712	Orange County	CA	23	13
92725	Orange County	CA	23	13
92728	Orange County	CA	23	13
92735	Orange County	CA	23	13
92780	Orange County	CA	23	13
92781	Orange County	CA	23	13
92782	Orange County	CA	23	13
92799	Orange County	CA	23	13
92801	Orange County	CA	23	13
92802	Orange County	CA	23	13
92803	Orange County	CA	23	13
92804	Orange County	CA	23	13
92805	Orange County	CA	23	13
92806	Orange County	CA	23	13
92807	Orange County	CA	23	13
92808	Orange County	CA	23	13
92809	Orange County	CA	23	13
92811	Orange County	CA	23	13
92812	Orange County	CA	23	13
92814	Orange County	CA	23	13
92815	Orange County	CA	23	13
92816	Orange County	CA	23	13
92817	Orange County	CA	23	13
92821	Orange County	CA	23	13
92822	Orange County	CA	23	13
92823	Orange County	CA	23	13
92825	Orange County	CA	23	13
92831	Orange County	CA	23	13
92832	Orange County	CA	23	13
92833	Orange County	CA	23	13
92834	Orange County	CA	23	13
92835	Orange County	CA	23	13
92836	Orange County	CA	23	13
92837	Orange County	CA	23	13
92838	Orange County	CA	23	13
92840	Orange County	CA	23	13
92841	Orange County	CA	23	13
92842	Orange County	CA	23	13
92843	Orange County	CA	23	13
92844	Orange County	CA	23	13
92845	Orange County	CA	23	13
92846	Orange County	CA	23	13
92850	Orange County	CA	23	13
92856	Orange County	CA	23	13
92857	Orange County	CA	23	13
92859	Orange County	CA	23	13
92860	Orange County	CA	23	13
92861	Orange County	CA	23	13
92862	Orange County	CA	23	13
92863	Orange County	CA	23	13
92864	Orange County	CA	23	13
92865	Orange County	CA	23	13
92866	Orange County	CA	23	13
92867	Orange County	CA	23	13
92868	Orange County	CA	23	13
92869	Orange County	CA	23	13
92870	Orange County	CA	23	13
92871	Orange County	CA	23	13
92877	Orange County	CA	23	13
92878	Orange County	CA	23	13
92879	Orange County	CA	23	13
92880	Orange County	CA	23	13
92881	Orange County	CA	23	13
92882	Orange County	CA	23	13
92883	Orange County	CA	23	13
92885	Orange County	CA	23	13
92886	Orange County	CA	23	13
92887	Orange County	CA	23	13
92899	Orange County	CA	23	13
93001	Ventura	CA	96	13
93002	Ventura	CA	96	13
93003	Ventura	CA	96	13
93004	Ventura	CA	96	13
93005	Ventura	CA	96	13
93006	Ventura	CA	96	13
93007	Ventura	CA	96	13
93009	Ventura	CA	96	13
93010	Ventura	CA	96	13
93011	Ventura	CA	96	13
93012	Ventura	CA	96	13
93013	Santa Barbara	CA	86	13
93014	Santa Barbara	CA	86	13
93015	Ventura	CA	96	13
93016	Ventura	CA	96	13
93020	Ventura	CA	96	13
93021	Ventura	CA	96	13
93022	Ventura	CA	96	13
93023	Ventura	CA	96	13
93024	Ventura	CA	96	13
93030	Ventura	CA	96	13
93031	Ventura	CA	96	13
93032	Ventura	CA	96	13
93033	Ventura	CA	96	13
93034	Ventura	CA	96	13
93035	Ventura	CA	96	13
93036	Ventura	CA	96	13
93040	Ventura	CA	96	13
93041	Ventura	CA	96	13
93042	Ventura	CA	96	13
93043	Ventura	CA	96	13
93044	Ventura	CA	96	13
93060	Ventura	CA	96	13
93061	Ventura	CA	96	13
93062	Ventura	CA	96	13
93063	Ventura	CA	96	13
93064	Ventura	CA	96	13
93065	Ventura	CA	96	13
93066	Ventura	CA	96	13
93067	Santa Barbara	CA	86	13
93094	Ventura	CA	96	13
93099	Ventura	CA	96	13
93101	Santa Barbara	CA	86	13
93102	Santa Barbara	CA	86	13
93103	Santa Barbara	CA	86	13
93105	Santa Barbara	CA	86	13
93106	Santa Barbara	CA	86	13
93107	Santa Barbara	CA	86	13
93108	Santa Barbara	CA	86	13
93109	Santa Barbara	CA	86	13
93110	Santa Barbara	CA	86	13
93111	Santa Barbara	CA	86	13
93116	Santa Barbara	CA	86	13
93117	Santa Barbara	CA	86	13
93118	Santa Barbara	CA	86	13
93120	Santa Barbara	CA	86	13
93121	Santa Barbara	CA	86	13
93130	Santa Barbara	CA	86	13
93140	Santa Barbara	CA	86	13
93150	Santa Barbara	CA	86	13
93160	Santa Barbara	CA	86	13
93190	Santa Barbara	CA	86	13
93199	Santa Barbara	CA	86	13
93201	Bakersfield	CA	25	13
93202	Fresno	CA	43	13
93203	Bakersfield	CA	25	13
93204	Fresno	CA	43	13
93205	Bakersfield	CA	25	13
93206	Bakersfield	CA	25	13
93207	Bakersfield	CA	25	13
93208	Bakersfield	CA	25	13
93210	Fresno	CA	43	13
93212	Fresno	CA	43	13
93215	Bakersfield	CA	25	13
93216	Bakersfield	CA	25	13
93218	Bakersfield	CA	25	13
93219	Bakersfield	CA	25	13
93220	Bakersfield	CA	25	13
93221	Bakersfield	CA	25	13
93222	Los Angeles	CA	56	14
93223	Bakersfield	CA	25	13
93224	Bakersfield	CA	25	13
93225	Los Angeles	CA	56	14
93226	Bakersfield	CA	25	13
93227	Bakersfield	CA	25	13
93230	Fresno	CA	43	13
93232	Fresno	CA	43	13
93234	Fresno	CA	43	13
93235	Bakersfield	CA	25	13
93237	Bakersfield	CA	25	13
93238	Bakersfield	CA	25	13
93239	Fresno	CA	43	13
93240	Bakersfield	CA	25	13
93241	Bakersfield	CA	25	13
93242	Fresno	CA	43	13
93243	Los Angeles	CA	56	14
93244	Bakersfield	CA	25	13
93245	Fresno	CA	43	13
93246	Fresno	CA	43	13
93247	Bakersfield	CA	25	13
93249	Bakersfield	CA	25	13
93250	Bakersfield	CA	25	13
93251	Bakersfield	CA	25	13
93252	Bakersfield	CA	25	13
93254	Santa Barbara	CA	86	13
93255	Bakersfield	CA	25	13
93256	Bakersfield	CA	25	13
93257	Bakersfield	CA	25	13
93258	Bakersfield	CA	25	13
93260	Bakersfield	CA	25	13
93261	Bakersfield	CA	25	13
93262	Bakersfield	CA	25	13
93263	Bakersfield	CA	25	13
93265	Bakersfield	CA	25	13
93266	Fresno	CA	43	13
93267	Bakersfield	CA	25	13
93268	Bakersfield	CA	25	13
93270	Bakersfield	CA	25	13
93271	Bakersfield	CA	25	13
93272	Bakersfield	CA	25	13
93274	Bakersfield	CA	25	13
93275	Bakersfield	CA	25	13
93276	Bakersfield	CA	25	13
93277	Bakersfield	CA	25	13
93278	Bakersfield	CA	25	13
93279	Bakersfield	CA	25	13
93280	Bakersfield	CA	25	13
93283	Bakersfield	CA	25	13
93285	Bakersfield	CA	25	13
93286	Bakersfield	CA	25	13
93287	Bakersfield	CA	25	13
93290	Bakersfield	CA	25	13
93291	Bakersfield	CA	25	13
93292	Bakersfield	CA	25	13
93301	Bakersfield	CA	25	13
93302	Bakersfield	CA	25	13
93303	Bakersfield	CA	25	13
93304	Bakersfield	CA	25	13
93305	Bakersfield	CA	25	13
93306	Bakersfield	CA	25	13
93307	Bakersfield	CA	25	13
93308	Bakersfield	CA	25	13
93309	Bakersfield	CA	25	13
93311	Bakersfield	CA	25	13
93312	Bakersfield	CA	25	13
93313	Bakersfield	CA	25	13
93314	Bakersfield	CA	25	13
93380	Bakersfield	CA	25	13
93383	Bakersfield	CA	25	13
93384	Bakersfield	CA	25	13
93385	Bakersfield	CA	25	13
93386	Bakersfield	CA	25	13
93387	Bakersfield	CA	25	13
93388	Bakersfield	CA	25	13
93389	Bakersfield	CA	25	13
93390	Bakersfield	CA	25	13
93401	San Luis Obispo	CA	83	13
93402	San Luis Obispo	CA	83	13
93403	San Luis Obispo	CA	83	13
93405	San Luis Obispo	CA	83	13
93406	San Luis Obispo	CA	83	13
93407	San Luis Obispo	CA	83	13
93408	San Luis Obispo	CA	83	13
93409	San Luis Obispo	CA	83	13
93410	San Luis Obispo	CA	83	13
93412	San Luis Obispo	CA	83	13
