PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
260210	0.8963	0	0.1687	1	0.9278	0	0.07024	1	LURBAN	0.323	0.004
260211	0.9423	0.02991	0	1	0.9601	0.01419	0	1	LURBAN	0.351	0.012
260214	0.9423	0	0	1	0.9601	0	0	1	LURBAN	0.333	0.031
260216	0.9423	0	0	1	0.9601	0	0	1	LURBAN	0.285	0.026
260218	0.8415	0	0.0359	1	0.8885	0	0	1	RURAL	0.381	0.026
260219	0.8963	0	0	1	0.9278	0	0	1	LURBAN	0.328	0.026
260220	0.9677	0	0	1	0.9778	0	0	1	OURBAN	0.328	0.026
270002	0.8738	0	0.05177	1	0.9118	0	0	1	RURAL	0.469	0.034
270003	0.8647	0	0.07011	1	0.9052	0	0	1	RURAL	0.496	.
270004	0.9011	0.01298	0.0962	1	0.9312	0.00432	0.05136	1	OURBAN	0.365	0.023
270012	0.8738	0	0.08656	1	0.9118	0	0.04888	1	OURBAN	0.481	0.039
270014	0.8958	0	0	1	0.9274	0	0.02233	1	OURBAN	0.426	0.034
270017	0.8876	0	0.06736	1	0.9216	0	0	1	RURAL	0.435	0.046
270023	0.9011	0	0.20412	1	0.9312	0	0.07958	1	OURBAN	0.469	0.029
270032	0.9011	0	0.12	1	0.9312	0	0	1	RURAL	0.431	0.031
270049	0.9011	0.02151	0.09725	1	0.9312	0.00785	0.05163	1	OURBAN	0.384	0.028
270051	0.8876	0	0.06311	1	0.9216	0	0	1	RURAL	0.4	0.039
270057	0.9011	0	0	1	0.9312	0	0	1	RURAL	0.508	0.047
270074	1.4402	0	0.12	1	1.2838	0	0	1	RURAL	0.423	0.034
270086	0.8647	0	0	1	0.9052	0	0	1	OURBAN	1.092	0.036
270087	0.8607	0	0	1	0.9024	0	0	1	RURAL	0.766	0.079
280003	0.9584	0.00762	0.06438	1	0.9713	0.00252	0.04318	1	OURBAN	0.376	0.039
280009	0.9301	0.00594	0.03203	1	0.9516	0.00255	0	1	RURAL	0.406	0.034
280013	0.9352	0.19919	0.15138	1	0.9552	0.09188	0.0657	1	OURBAN	0.31	0.03
280020	0.9584	0.00789	0.06429	1	0.9713	0.00301	0.04316	1	OURBAN	0.375	0.035
280023	0.9301	0.00561	0.06471	1	0.9516	0.00256	0	1	RURAL	0.463	0.04
280030	0.9352	0.30993	0.20482	1	0.9552	0.18015	0.07977	1	OURBAN	0.18	0.017
280032	0.9301	0	0.04028	1	0.9516	0	0	1	RURAL	0.53	0.034
280040	0.9352	0.02108	0	1	0.9552	0.00723	0.02202	1	OURBAN	0.398	0.034
280060	0.9352	0.01163	0.04141	1	0.9552	0.00552	0.03613	1	OURBAN	0.312	0.034
280061	0.9189	0.00898	0.07398	1	0.9437	0.00528	0	1	RURAL	0.457	0.052
280065	0.9575	0.00692	0.05257	1	0.9707	0.00348	0	1	RURAL	0.479	0.052
280077	0.8808	0	0	1	0.9168	0	0	1	RURAL	0.379	0.039
280081	0.9352	0.00995	0.14432	1	0.9552	0.00425	0.06385	1	OURBAN	0.278	0.02
280105	0.9352	0	0	1	0.9552	0	0.01506	1	OURBAN	0.276	0.025
280111	0.8728	0	0.039	1	0.911	0	0	1	RURAL	0.596	0.122
280119	1.4402	0	0.0875	1	1.2838	0	0	1	RURAL	0.455	0.037
280123	0.8851	0	0.03111	1	0.9198	0	0	1	RURAL	0.455	0.039
280125	0.8728	0.00583	0.03782	1	0.911	0.00233	0	1	RURAL	0.42	0.032
280127	0.9584	0	0	1	0.9713	0	0	1	OURBAN	0.793	0.032
280128	0.9584	0	0	1	0.9713	0	0	1	OURBAN	0.323	0.063
280129	0.9352	0	0	1	0.9552	0	0	1	OURBAN	0.511	0.107
280130	0.9352	0	0	1	0.9552	0	0	1	OURBAN	0.328	0.044
290001	1.0447	0.03113	0.09691	1	1.0304	0.00995	0.05154	1	OURBAN	0.271	0.022
290002	0.981	0	0.03536	1	0.9869	0	0	1	OURBAN	0.87	0.018
290003	1.1618	0.0168	0.17617	1	1.1082	0.00488	0.0722	1	LURBAN	0.179	0.014
290005	1.1618	0	0.29488	1	1.1082	0	0.1039	1	LURBAN	0.168	0.013
290006	1.0447	0	0.06219	1	1.0304	0	0	1	RURAL	0.401	0.045
290007	1.1618	0.09795	0.26325	1	1.1082	0.02772	0.09537	1	LURBAN	0.22	0.009
290008	0.981	0	0	1	0.9869	0	0	1	RURAL	0.326	0.103
290009	1.0447	0	0.04878	1	1.0304	0	0.03851	1	OURBAN	0.264	0.041
290012	1.1618	0	0.04416	1	1.1082	0	0.03701	1	LURBAN	0.21	0.019
290019	1.0447	0	0	1	1.0304	0	0.01966	1	OURBAN	0.366	0.028
290020	0.981	0	0.04807	1	0.9869	0	0	1	RURAL	1.019	0.063
290021	1.1618	0.07484	0.16194	1	1.1082	0.02647	0.06846	1	LURBAN	0.168	0.009
290022	1.1618	0	0.04692	1	1.1082	0	0.03791	1	LURBAN	0.189	0.01
290027	0.981	0	0	1	0.9869	0	0	1	RURAL	0.707	0.033
290032	1.0447	0	0	1	1.0304	0	0	1	OURBAN	0.204	0.019
290039	1.1618	0	0.03366	1	1.1082	0	0.03363	1	LURBAN	0.173	0.017
290041	1.1618	0	0.02895	1	1.1082	0	0.03211	1	LURBAN	0.159	0.014
290045	1.1618	0	0	1	1.1082	0	0.01872	1	LURBAN	0.208	0.014
290046	1.1618	0	0.09327	1	1.1082	0	0.0506	1	LURBAN	0.166	0.017
290047	1.1618	0	0.09462	1	1.1082	0	0.05095	1	LURBAN	0.213	0.071
290049	1.0447	0	0	1	1.0304	0	0	1	OURBAN	0.348	0.047
290051	0.999	0	0	1	0.9993	0	0	1	OURBAN	0.379	0.058
290052	0.981	0	0	1	0.9869	0	0	1	RURAL	0.494	0.021
290053	1.1618	0	0	1	1.1082	0	0.01863	1	LURBAN	0.262	0.021
300001	1.0965	0.08233	0	1	1.0651	0.02803	0	1	RURAL	0.435	0.04
300003	1.0965	0.36862	0.07787	1	1.0651	0.164	0	1	RURAL	0.407	0.027
300005	1.0965	0	0.02705	1	1.0651	0	0	1	RURAL	0.465	0.035
300011	1.0965	0	0	1	1.0651	0	0.01561	1	OURBAN	0.449	0.051
300012	1.0965	0	0.0495	1	1.0651	0	0.03874	1	OURBAN	0.481	0.034
300014	1.0965	0	0.04228	1	1.0651	0	0	1	OURBAN	0.484	0.024
300017	1.0965	0	0	1	1.0651	0	0	1	OURBAN	0.336	0.035
300018	1.0965	0	0	1	1.0651	0	0.02896	1	OURBAN	0.483	0.029
300019	1.0965	0	0	1	1.0651	0	0	1	RURAL	0.467	0.034
300020	1.0965	0.00795	0.03095	1	1.0651	0.00513	0.03275	1	OURBAN	0.635	0.039
300023	1.0965	0	0	1	1.0651	0	0.02027	1	OURBAN	0.465	0.043
300029	1.0965	0	0	1	1.0651	0	0.02071	1	OURBAN	0.317	0.029
300034	1.0965	0	0	1	1.0651	0	0.02426	1	OURBAN	0.325	0.015
310001	1.2967	0.08992	0.03113	1	1.1947	0.02799	0.03281	1	LURBAN	0.152	0.01
310002	1.2762	0.16061	0.32264	1	1.1818	0.06298	0.11145	1	LURBAN	0.171	0.008
310003	1.2967	0	0.29888	1	1.1947	0	0.10499	1	LURBAN	0.157	0.009
310005	1.1518	0.05292	0	1	1.1016	0.02299	0.01975	1	LURBAN	0.35	0.018
310006	1.2967	0	0.24394	1	1.1947	0	0.09019	1	LURBAN	0.222	0.016
310008	1.2967	0	0.04005	1	1.1947	0	0.03568	1	LURBAN	0.184	0.013
310009	1.2762	0	0.08303	1	1.1818	0	0.04797	1	LURBAN	0.163	0.014
310010	1.1294	0.08133	0	1	1.0869	0.03056	0.00557	1	OURBAN	0.256	0.018
310011	1.1562	0	0.04706	1	1.1045	0	0.03795	1	OURBAN	0.299	0.023
310012	1.2967	0	0	1	1.1947	0	0.0079	1	LURBAN	0.293	0.021
310014	1.1294	0.21836	0.21619	1	1.0869	0.08757	0.08279	1	LURBAN	0.162	0.01
310015	1.2762	0.12009	0	1	1.1818	0.04868	0.01997	1	LURBAN	0.27	0.021
310016	1.2967	0.0246	0.26745	1	1.1947	0.00815	0.0965	1	LURBAN	0.1	0.003
310017	1.2762	0	0	1	1.1818	0	0.00852	1	LURBAN	0.238	0.015
310018	1.2762	0	0.35619	1	1.1818	0	0.12064	1	LURBAN	0.317	0.028
310019	1.2967	0.12433	0.28625	1	1.1947	0.06125	0.10157	1	LURBAN	0.148	0.009
310020	1.2967	0.00621	0.1047	1	1.1947	0.0024	0.05356	1	LURBAN	0.241	0.005
310021	1.2762	0.07988	0.03014	1	1.1818	0.04416	0.03249	1	OURBAN	0.14	0.008
310022	1.1294	0.02471	0	1	1.0869	0.01107	0.02898	1	LURBAN	0.148	0.011
310024	1.1518	0	0.032	1	1.1016	0	0.03309	1	LURBAN	0.116	0.009
310025	1.2967	0	0.05122	1	1.1947	0	0.0393	1	LURBAN	0.089	0.007
310026	1.2967	0.00833	0.33412	1	1.1947	0.00417	0.11459	1	LURBAN	0.123	0.01
310027	1.1518	0.04753	0.26899	1	1.1016	0.0194	0.09691	1	LURBAN	0.124	0.011
310028	1.2762	0	0	1	1.1818	0	0.02584	1	LURBAN	0.185	0.014
310029	1.1294	0.04613	0.11259	1	1.0869	0.01784	0.0556	1	LURBAN	0.113	0.007
310031	1.1294	0.08479	0	1	1.0869	0.05202	0.02405	1	LURBAN	0.186	0.008
310032	1.1294	0	0.14724	1	1.0869	0	0.06461	1	OURBAN	0.135	0.016
310034	1.1294	0	0	1	1.0869	0	0.01771	1	LURBAN	0.174	0.022
310037	1.2967	0.01055	0	1	1.1947	0.00462	0.00731	1	LURBAN	0.18	0.014
310038	1.2762	0.15144	0.06555	1	1.1818	0.048	0.04348	1	LURBAN	0.174	0.015
310039	1.2762	0.03603	0.13358	1	1.1818	0.01507	0.06105	1	LURBAN	0.127	0.01
310040	1.2967	0.05936	0.2483	1	1.1947	0.02993	0.09135	1	LURBAN	0.184	.
310041	1.1294	0	0	1	1.0869	0	0.01626	1	LURBAN	0.115	0.006
310044	1.1294	0.01281	0.19389	1	1.0869	0.00568	0.07688	1	OURBAN	0.132	0.013
310045	1.2967	0.08699	0.0329	1	1.1947	0.03523	0.03338	1	LURBAN	0.176	0.014
310047	1.1815	0	0.03188	1	1.121	0	0.03305	1	OURBAN	0.222	0.015
310048	1.1518	0.03824	0	1	1.1016	0.01264	0.01682	1	LURBAN	0.176	0.015
310050	1.2762	0	0	1	1.1818	0	0.0166	1	LURBAN	0.15	0.013
310051	1.2762	0.08143	0	1	1.1818	0.03687	0.0074	1	LURBAN	0.243	0.023
310052	1.1294	0	0	1	1.0869	0	0.01806	1	LURBAN	0.157	0.016
310054	1.2762	0.16938	0	1	1.1818	0.06907	0.01977	1	LURBAN	0.235	0.018
310057	1.1294	0.01244	0	1	1.0869	0.00585	0.01497	1	LURBAN	0.165	0.007
310058	1.2967	0.05731	0.35	1	1.1947	0.02885	0.1189	1	LURBAN	0.388	0.012
310060	1.2762	0.06484	0	1	1.1818	0.02835	0.01665	1	OURBAN	0.086	0.01
310061	1.1294	0.00273	0.05174	1	1.0869	0.00146	0.03946	1	LURBAN	0.127	0.013
310063	1.1518	0.04587	0.04149	1	1.1016	0.02815	0.03615	1	LURBAN	0.177	0.011
310064	1.1815	0.04649	0.13229	1	1.121	0.017	0.06072	1	OURBAN	0.204	0.016
310069	1.1294	0	0	1	1.0869	0	0	1	OURBAN	0.143	0.012
310070	1.2762	0.10139	0.06856	1	1.1818	0.04264	0.04425	1	LURBAN	0.18	0.013
310073	1.1294	0.098	0.05158	1	1.0869	0.03622	0.03941	1	LURBAN	0.187	0.013
310074	1.2967	0.13731	0.30913	1	1.1947	0.06346	0.10777	1	LURBAN	0.174	0.018
310075	1.1294	0.1692	0.14708	1	1.0869	0.0789	0.06457	1	LURBAN	0.131	0.011
310076	1.2762	0.12294	0.05145	1	1.1818	0.04903	0.03937	1	LURBAN	0.2	0.011
310081	1.1294	0.03608	0	1	1.0869	0.01264	0.01444	1	LURBAN	0.185	0.011
310083	1.2762	0	0.27764	1	1.1818	0	0.09924	1	LURBAN	0.116	0.003
310084	1.1294	0	0.13147	1	1.0869	0	0.0605	1	LURBAN	0.098	0.006
310086	1.1294	0.16394	0.07572	1	1.0869	0.06777	0.04609	1	LURBAN	0.171	0.013
310088	1.1815	0.00605	0	1	1.121	0.00279	0	1	OURBAN	0.274	0.009
310090	1.1518	0	0	1	1.1016	0	0.02071	1	LURBAN	0.183	0.012
310091	1.1294	0	0.07197	1	1.0869	0	0.04513	1	OURBAN	0.231	0.022
310092	1.1294	0.09459	0.14113	1	1.0869	0.04247	0.06302	1	OURBAN	0.126	0.009
310093	1.2762	0	0.30063	1	1.1818	0	0.10546	1	LURBAN	0.179	0.013
310096	1.2762	0.17616	0.17173	1	1.1818	0.07424	0.07103	1	LURBAN	0.23	0.021
310105	1.2967	0	0.22358	1	1.1947	0	0.08475	1	LURBAN	0.233	0.005
310108	1.2762	0.04269	0	1	1.1818	0.01409	0.01918	1	LURBAN	0.159	0.01
310110	1.1294	0	0.0376	1	1.0869	0	0.03489	1	OURBAN	0.114	0.008
310111	1.1294	0.03556	0.02564	1	1.0869	0.01275	0.03105	1	LURBAN	0.179	0.011
310112	1.1294	0	0	1	1.0869	0	0.01299	1	LURBAN	0.145	0.012
310113	1.1294	0	0	1	1.0869	0	0.01282	1	LURBAN	0.193	0.015
310115	1.2762	0	0	1	1.1818	0	0	1	OURBAN	0.217	0.018
310116	1.2967	0	0.06411	1	1.1947	0	0.04311	1	LURBAN	0.16	0.01
310118	1.2967	0	0.10099	1	1.1947	0	0.0526	1	LURBAN	0.087	0.004
310119	1.2762	0.3138	0.40163	1	1.1818	0.13072	0.13321	1	LURBAN	0.255	0.013
310120	1.2762	0	0	1	1.1818	0	0	1	LURBAN	0.207	0.018
320001	0.9395	0.36869	0.36882	1	0.9582	0.15756	0.12412	1	OURBAN	0.465	0.026
320002	1.0558	0.0184	0.1671	1	1.0379	0.01095	0.06982	1	OURBAN	0.517	0.039
320003	1.018	0	0.12	1	1.0123	0	0	1	RURAL	0.216	0.022
320004	0.8834	0	0.05486	1	0.9186	0	0	1	RURAL	0.482	0.059
320005	0.9205	0	0.19463	1	0.9449	0	0.07707	1	OURBAN	0.428	0.033
320006	0.9205	0.02497	0.17887	1	0.9449	0.01192	0	1	RURAL	0.188	0.012
320009	0.9395	0.00098	0.04469	1	0.9582	0.00066	0.03718	1	OURBAN	0.388	0.042
320011	0.9171	0	0.12	1	0.9425	0	0	1	RURAL	0.426	0.028
320013	1.018	0	0.12	1	1.0123	0	0	1	RURAL	0.467	0.04
320014	0.8834	0	0.12	1	0.9186	0	0	1	RURAL	0.224	0.019
320016	0.8834	0	0.12	1	0.9186	0	0	1	RURAL	0.495	0.057
320017	0.9395	0.00719	0.28817	1	0.9582	0.00364	0.10209	1	OURBAN	0.338	0.026
320018	0.8858	0.01351	0.16427	1	0.9203	0.00949	0.06907	1	OURBAN	0.3	0.05
320019	0.9395	0.02986	0.09611	1	0.9582	0.01671	0.05134	1	OURBAN	0.386	0.024
320021	0.9395	0.0012	0.21236	1	0.9582	0.00048	0.08177	1	OURBAN	0.338	0.022
320022	0.8834	0	0.12	1	0.9186	0	0	1	RURAL	0.364	0.024
320030	0.8834	0	0.0387	1	0.9186	0	0	1	RURAL	0.471	0.09
320033	1.018	0	0.04484	1	1.0123	0	0	1	OURBAN	0.53	0.107
320037	0.9395	0	0.12	1	0.9582	0	0	1	OURBAN	0.646	0.04
320038	0.8834	0	0.12	1	0.9186	0	0	1	RURAL	0.351	0.026
320057	1.4398	0	0.12	1	1.2835	0	0	1	RURAL	0.376	0.033
320058	1.4398	0	0	1	1.2835	0	0	1	RURAL	0.376	0.033
320059	1.4398	0	0.12	1	1.2835	0	0	1	RURAL	0.376	0.033
320060	1.4398	0	0.12	1	1.2835	0	0	1	RURAL	0.376	0.033
320061	1.4398	0	0.10619	1	1.2835	0	0	1	RURAL	0.376	0.033
320062	1.4398	0	0.12	1	1.2835	0	0	1	RURAL	0.376	0.033
320063	0.9119	0	0.21699	1	0.9388	0	0	1	RURAL	0.239	0.018
320065	0.9119	0	0	1	0.9388	0	0	1	RURAL	0.205	0.02
320067	0.8834	0	0.12	1	0.9186	0	0	1	RURAL	0.764	0.012
320069	0.8834	0	0	1	0.9186	0	0	1	RURAL	0.431	0.06
320070	1.4398	0	0.12	1	1.2835	0	0	1	RURAL	0.376	0.033
320074	0.9395	0	0	1	0.9582	0	0	1	OURBAN	0.418	0.037
320079	0.9395	0	0	1	0.9582	0	0	1	OURBAN	0.357	0.025
320083	0.9395	0	0.0302	1	0.9582	0	0	1	OURBAN	0.299	0.038
320084	0.8834	0	0.04958	1	0.9186	0	0	1	RURAL	0.613	0.04
320085	0.8858	0	0.10935	1	0.9203	0	0.05476	1	OURBAN	0.277	0.028
320086	0.8834	0	0	1	0.9186	0	0	1	RURAL	0.376	0.033
320087	1.0558	0	0	1	1.0379	0	0	1	OURBAN	0.383	0.033
330002	1.2996	0.12491	0.25	1	1.1966	0.05058	0.09181	1	LURBAN	0.32	0.01
330003	0.88	0	0	1	0.9162	0	0.01824	1	OURBAN	0.498	0.024
330004	1.0684	0.03813	0.16673	1	1.0463	0.01709	0.06972	1	OURBAN	0.38	0.028
330005	0.9556	0.17433	0.16177	1	0.9694	0.06574	0.06842	1	LURBAN	0.365	0.034
330006	1.2996	0.08703	0.20593	1	1.1966	0.03916	0.08006	1	LURBAN	0.532	0.039
330008	0.9556	0	0	1	0.9694	0	0	1	LURBAN	0.803	0.034
330009	1.2996	0.29494	0.75423	1	1.1966	0.1123	0.23566	1	LURBAN	0.43	0.034
330010	0.833	0	0	1	0.8824	0	0	1	RURAL	0.523	0.028
330011	0.8688	0.02188	0.04052	1	0.9082	0.01084	0.03584	1	OURBAN	0.51	0.019
330013	0.88	0.25404	0.17309	1	0.9162	0.09749	0.07139	1	OURBAN	0.349	0.027
330014	1.2996	0.21229	0.49491	1	1.1966	0.07898	0.15946	1	LURBAN	0.469	0.025
330019	1.2996	0	0.44401	1	1.1966	0	0.14506	1	LURBAN	0.355	0.019
330023	1.3003	0	0.03292	1	1.197	0	0.03339	1	OURBAN	0.242	0.017
330024	1.2996	0.28558	0.24014	1	1.1966	0.11788	0.08917	1	LURBAN	0.324	0.037
330025	0.9556	0	0.03693	1	0.9694	0	0	1	LURBAN	0.535	0.037
330027	1.2809	0.29146	0.36881	1	1.1847	0.17476	0.12412	1	LURBAN	0.418	0.027
330028	1.2996	0.15903	0.29195	1	1.1966	0.0713	0.10311	1	LURBAN	0.229	0.003
330029	0.9556	0	0.84144	1	0.9694	0	0.26239	1	LURBAN	0.566	0.075
330030	0.8874	0	0.12337	1	0.9215	0	0.0584	1	LURBAN	0.425	0.033
330033	0.8486	0	0.0787	1	0.8937	0	0	1	RURAL	0.475	0.02
330036	1.2996	0	0	1	1.1966	0	0	1	LURBAN	0.381	0.021
330037	0.8874	0	0	1	0.9215	0	0	1	LURBAN	0.427	0.027
330041	1.2996	0	0.29623	1	1.1966	0	0.10427	1	LURBAN	0.122	0.004
330043	1.2686	0.05142	0.16512	1	1.1769	0.01884	0.0693	1	LURBAN	0.333	0.029
330044	0.8688	0.00898	0.06378	1	0.9082	0.00344	0.04303	1	OURBAN	0.415	0.033
330045	1.2686	0.00784	0	1	1.1769	0.0039	0.02359	1	LURBAN	0.301	0.018
330046	1.2996	0.27268	0.38981	1	1.1966	0.11325	0.12993	1	LURBAN	0.263	0.034
330047	0.833	0	0.12	1	0.8824	0	0	1	RURAL	0.517	0.031
330049	1.2791	0	0	1	1.1836	0	0	1	OURBAN	0.297	0.022
330053	0.8874	0	0.05033	1	0.9215	0	0	1	LURBAN	0.85	0.053
330055	1.2996	0.18878	0.23579	1	1.1966	0.05398	0.08801	1	LURBAN	0.316	0.018
330056	1.2996	0.25072	0.45514	1	1.1966	0.09165	0.14819	1	LURBAN	0.41	0.027
330057	0.88	0.02795	0.04067	1	0.9162	0.00901	0.03589	1	OURBAN	0.313	0.02
330058	0.8874	0	0.09488	1	0.9215	0	0.05102	1	LURBAN	0.614	0.051
330059	1.2996	0.35895	0.37474	1	1.1966	0.14024	0.12576	1	LURBAN	0.173	0.019
330061	1.2996	0	0	1	1.1966	0	0.01428	1	LURBAN	0.349	0.031
330064	1.2996	0.2284	0.53093	1	1.1966	0.1007	0.16975	1	LURBAN	0.442	0.038
330065	0.9556	0.02731	0.35051	1	0.9694	0.01041	0.11908	1	LURBAN	0.413	0.025
330066	0.88	0.08848	0.12496	1	0.9162	0.04984	0.05881	1	OURBAN	0.541	0.031
330067	1.3003	0	0.29284	1	1.197	0	0.10335	1	OURBAN	0.233	0.018
330072	1.2996	0.20742	0.36282	1	1.1966	0.09968	0.12247	1	LURBAN	0.331	0.02
330073	0.8874	0	0.17873	1	0.9215	0	0.07288	1	LURBAN	0.487	0.028
330074	0.8874	0	0.0487	1	0.9215	0	0.03848	1	LURBAN	0.58	0.056
330075	0.9829	0	0	1	0.9883	0	0	1	OURBAN	0.466	0.025
330078	0.9556	0.07751	0.13945	1	0.9694	0.03198	0.06258	1	LURBAN	0.379	0.033
330079	0.9685	0	0.03907	1	0.9783	0	0	1	RURAL	0.55	0.038
330080	1.2996	0.31774	0.82787	1	1.1966	0.14062	0.25819	1	LURBAN	0.573	0.021
330084	0.8263	0	0.11545	1	0.8775	0	0	1	RURAL	0.557	0.037
330085	0.9433	0	0.04347	1	0.9608	0	0	1	RURAL	0.537	0.034
330086	1.2996	0.11103	0.14609	1	1.1966	0.05362	0.06432	1	LURBAN	0.481	0.013
330088	1.2686	0	0.12	1	1.1769	0	0	1	LURBAN	0.324	0.027
330090	0.9067	0	0.11085	1	0.9351	0	0.05515	1	OURBAN	0.444	0.031
330091	0.9556	0	0	1	0.9694	0	0.01283	1	LURBAN	0.377	0.021
330094	0.9863	0	0.05214	1	0.9906	0	0.03959	1	OURBAN	0.476	0.036
330096	0.8263	0	0.06358	1	0.8775	0	0	1	RURAL	0.518	0.061
330100	1.2996	0.18457	0.12	1	1.1966	0.2635	0	1	LURBAN	0.381	0.026
330101	1.2996	0.30094	0.25237	1	1.1966	0.12078	0.09244	1	LURBAN	0.325	0.037
330102	0.9556	0	0	1	0.9694	0	0.02077	1	LURBAN	0.368	0.033
330103	0.8333	0.00311	0.0727	1	0.8826	0.00468	0	1	RURAL	0.451	0.039
330104	1.2996	0	0.17645	1	1.1966	0	0.07228	1	LURBAN	0.241	0.011
330106	1.4928	0.20369	0.03764	1	1.3157	0.06741	0.03491	1	LURBAN	0.253	0.03
330107	1.2686	0	0.03743	1	1.1769	0	0.03484	1	LURBAN	0.236	0.011
330108	0.8316	0	0.09753	1	0.8814	0	0.0517	1	OURBAN	0.411	0.032
330111	0.9556	0	0	1	0.9694	0	0	1	LURBAN	0.638	0.044
330115	0.9829	0	0.08001	1	0.9883	0	0.04719	1	OURBAN	0.52	0.024
330119	1.2996	0.18616	0.06969	1	1.1966	0.07727	0.04454	1	LURBAN	0.159	0.017
330125	0.8874	0.13084	0.07627	1	0.9215	0.04152	0.04623	1	LURBAN	0.485	0.031
330126	1.2791	0	0.04881	1	1.1836	0	0.03852	1	OURBAN	0.261	0.015
330127	1.2996	0.33945	0.63718	1	1.1966	0.16518	0.20066	1	LURBAN	0.479	0.03
330128	1.2996	0.27414	0.61236	1	1.1966	0.10918	0.19337	1	LURBAN	0.398	0.033
330132	0.8394	0	0.12	1	0.887	0	0	1	RURAL	0.482	0.032
330133	1.2996	0.2274	0.30434	1	1.1966	0.11523	0.10647	1	LURBAN	0.228	0.018
330135	1.2791	0	0.14548	1	1.1836	0	0.06416	1	OURBAN	0.216	0.008
330136	0.9433	0.17557	0.04315	1	0.9608	0.08024	0	1	RURAL	0.433	0.035
330140	0.9829	0.06784	0.05601	1	0.9883	0.0225	0.04085	1	OURBAN	0.426	0.024
330141	1.2686	0.02731	0.06662	1	1.1769	0.00786	0.04375	1	LURBAN	0.17	0.009
330144	0.8319	0	0.05131	1	0.8816	0	0	1	RURAL	0.669	0.043
330151	0.8319	0	0.12	1	0.8816	0	0	1	RURAL	0.477	0.068
330152	1.2996	0.26829	0.32443	1	1.1966	0.14243	0.11194	1	LURBAN	0.246	0.026
330153	0.88	0.00974	0	1	0.9162	0.00392	0.02148	1	OURBAN	0.235	0.019
330157	0.9433	0.00941	0.06368	1	0.9608	0.00415	0	1	RURAL	0.542	0.035
330158	1.2996	0	0.09992	1	1.1966	0	0.05232	1	LURBAN	0.155	0.011
330159	0.9829	0.02033	0.0267	1	0.9883	0.01126	0.03139	1	OURBAN	0.502	0.023
330160	1.2996	0.18371	0.18918	1	1.1966	0.06676	0.07563	1	LURBAN	0.276	0.015
330162	1.2996	0	0	1	1.1966	0	0.01666	1	LURBAN	0.469	0.044
330163	0.9556	0	0.19305	1	0.9694	0	0.07665	1	LURBAN	0.635	0.029
330164	0.8874	0.1237	0.10843	1	0.9215	0.04295	0.05452	1	LURBAN	0.575	0.028
330166	0.8263	0	0.05739	1	0.8775	0	0	1	RURAL	0.722	0.063
330167	1.2809	0.21603	0	1	1.1847	0.07428	0.02516	1	LURBAN	0.254	0.016
330169	1.2996	0.19013	0.3981	1	1.1966	0.08736	0.13223	1	LURBAN	0.261	0.025
330175	0.8523	0	0.08065	1	0.8963	0	0	1	RURAL	0.566	0.045
330177	0.8263	0	0.12	1	0.8775	0	0	1	RURAL	0.799	0.035
330180	0.88	0	0.05372	1	0.9162	0	0.04011	1	OURBAN	0.399	0.025
330181	1.2809	0.04945	0	1	1.1847	0.01852	0.01366	1	LURBAN	0.4	0.021
330182	1.2809	0.00768	0	1	1.1847	0.00191	0.0112	1	LURBAN	0.347	0.023
330184	1.2996	0.11976	0.22943	1	1.1966	0.06777	0.08631	1	LURBAN	0.469	0.017
330185	1.2686	0	0	1	1.1769	0	0.01347	1	LURBAN	0.349	0.019
330188	0.9556	0	0.09804	1	0.9694	0	0.05183	1	LURBAN	0.463	0.027
330189	0.88	0.05756	0.03079	1	0.9162	0.2635	0	1	OURBAN	0.605	0.064
330191	0.88	0	0.04652	1	0.9162	0	0.03778	1	OURBAN	0.437	0.033
330193	1.2996	0.20813	0.33143	1	1.1966	0.07756	0.11385	1	LURBAN	0.428	0.027
330194	1.2996	0.30114	0.42931	1	1.1966	0.11535	0.14093	1	LURBAN	0.356	0.028
330195	1.2996	0.36084	0.18322	1	1.1966	0.1333	0.07406	1	LURBAN	0.25	0.017
330196	1.2996	0.21026	0.65256	1	1.1966	0.08582	0.2052	1	LURBAN	0.539	0.034
330197	0.8263	0	0.12	1	0.8775	0	0	1	RURAL	0.608	0.041
330198	1.2809	0.04368	0.02799	1	1.1847	0.01446	0.0318	1	LURBAN	0.229	0.014
330199	1.2996	0.31718	0.78205	1	1.1966	0.16847	0.24412	1	LURBAN	0.49	0.025
330201	1.2996	0.12173	0.30358	1	1.1966	0.04657	0.10626	1	LURBAN	0.309	0.011
330202	1.2996	0.3199	0.67739	1	1.1966	0.18418	0.21257	1	LURBAN	0.417	0.036
330203	0.9829	0.06484	0.1915	1	0.9883	0.02806	0.07624	1	OURBAN	0.5	0.027
330204	1.2996	0.35197	0.58192	1	1.1966	0.17805	0.18448	1	LURBAN	0.496	0.037
330205	1.2791	0	0	1	1.1836	0	0	1	OURBAN	0.176	0.012
330208	1.2996	0	0.33584	1	1.1966	0	0.11506	1	LURBAN	0.37	0.02
330211	0.8263	0	0.07439	1	0.8775	0	0	1	RURAL	0.75	0.043
330213	0.8263	0	0.07483	1	0.8775	0	0	1	RURAL	0.618	0.038
