hrr	region	zip5
254	10	56301
254	10	56303
254	10	56398
254	10	56372
254	10	56378
254	10	56329
254	10	55382
254	10	56215
254	10	56362
254	10	55380
254	10	56399
254	10	56341
254	10	56226
254	10	56320
254	10	56335
254	10	56368
254	10	55319
254	10	56307
254	10	56438
254	10	56331
254	10	56377
254	10	56321
254	10	56316
254	10	56302
254	10	56466
254	10	56336
254	10	56356
254	10	56374
254	10	56340
254	10	56304
254	10	56397
254	10	56379
254	10	55353
254	10	56347
254	10	56393
254	10	56367
254	10	56352
256	10	55043
256	10	54824
256	10	54028
256	10	55171
256	10	54006
256	10	55079
256	10	54021
256	10	55025
256	10	55101
256	10	55038
256	10	55144
256	10	55187
256	10	55165
256	10	55130
256	10	55115
256	10	54002
256	10	55109
256	10	55042
256	10	54001
256	10	54016
256	10	55102
256	10	55107
256	10	55082
256	10	54004
256	10	55170
256	10	55129
256	10	55146
256	10	55169
256	10	54010
256	10	55120
256	10	55024
256	10	55016
256	10	54007
256	10	55126
256	10	55033
256	10	55118
256	10	55116
256	10	55119
256	10	54810
256	10	54025
256	10	54020
256	10	55175
256	10	55084
256	10	55083
256	10	55001
256	10	55071
256	10	55076
256	10	55128
256	10	55166
256	10	55075
256	10	55055
256	10	55125
256	10	55047
256	10	55127
256	10	54024
256	10	55104
256	10	55172
256	10	55056
256	10	54015
256	10	54003
256	10	54011
256	10	54858
256	10	55013
256	10	54017
256	10	54023
256	10	55045
256	10	54027
256	10	55150
256	10	55031
256	10	55010
256	10	54082
256	10	55113
256	10	54853
256	10	55161
256	10	54005
256	10	55164
256	10	55077
256	10	55114
256	10	55108
256	10	54026
256	10	55073
256	10	55155
256	10	55012
256	10	55110
256	10	55168
256	10	55074
256	10	55090
256	10	55103
256	10	54009
256	10	55085
256	10	55106
256	10	55133
256	10	55117
256	10	55003
256	10	55177
256	10	55078
256	10	55105
256	10	55188
256	10	54022
257	9	39502
257	9	39501
257	9	39535
257	9	39505
257	9	39532
257	9	39560
257	9	39531
257	9	39534
257	9	39571
257	9	39503
257	9	39530
257	9	39507
257	9	39574
257	9	39506
257	9	39533
258	9	39477
258	9	39403
258	9	39465
258	9	39462
258	9	39475
258	9	39406
258	9	39401
258	9	39464
258	9	39366
258	9	39461
258	9	39348
258	9	39439
258	9	39482
258	9	39324
258	9	39440
258	9	39460
258	9	39338
258	9	39577
258	9	39422
258	9	39441
258	9	39456
258	9	39470
258	9	39479
258	9	39455
258	9	39427
258	9	39481
258	9	39367
258	9	39322
258	9	39443
258	9	39362
258	9	39442
258	9	39428
258	9	39573
258	9	39436
258	9	39480
258	9	39459
258	9	39402
258	9	39425
258	9	39437
258	9	39421
258	9	39423
258	9	39404
258	9	39407
258	9	39168
258	9	39561
259	9	39269
259	9	39171
259	9	39182
259	9	39745
259	9	39666
259	9	39062
259	9	39191
259	9	38765
259	9	39038
259	9	38773
259	9	39667
259	9	39747
259	9	39174
259	9	38947
259	9	39069
259	9	39111
259	9	39483
259	9	39235
259	9	39166
259	9	39212
259	9	39158
259	9	39204
259	9	39211
259	9	39630
259	9	39051
259	9	39175
259	9	38924
259	9	38967
259	9	39140
259	9	38768
259	9	39656
259	9	39232
259	9	39359
259	9	39067
259	9	39668
259	9	39109
259	9	39159
259	9	39282
259	9	39180
259	9	39735
259	9	39071
259	9	39649
259	9	39202
259	9	39189
259	9	39632
259	9	39284
259	9	39648
259	9	39207
259	9	39641
259	9	39163
259	9	39148
259	9	39236
259	9	39181
259	9	39169
259	9	39144
259	9	39210
259	9	39193
259	9	39072
259	9	39173
259	9	39215
259	9	39183
259	9	39289
259	9	39061
259	9	39156
259	9	38761
259	9	38935
259	9	39346
259	9	39063
259	9	38754
259	9	39603
259	9	39074
259	9	39217
259	9	38941
259	9	39177
259	9	71282
259	9	39043
259	9	39042
259	9	39094
259	9	39629
259	9	39150
259	9	39078
259	9	39645
259	9	39194
259	9	39154
259	9	39643
259	9	39192
259	9	38945
259	9	38923
259	9	39090
259	9	71276
259	9	39474
259	9	39653
259	9	39045
259	9	39059
259	9	39283
259	9	39664
259	9	39120
259	9	39082
259	9	39151
259	9	39115
259	9	39046
259	9	39088
259	9	39162
259	9	39772
259	9	39146
259	9	39161
259	9	71354
259	9	39208
259	9	39272
259	9	39096
259	9	39205
259	9	39271
259	9	39114
259	9	39225
259	9	39058
259	9	39209
259	9	39160
259	9	38952
259	9	38751
259	9	39662
259	9	71233
259	9	39218
259	9	39098
259	9	39116
259	9	71284
259	9	39179
259	9	39054
259	9	39652
259	9	39077
259	9	39601
259	9	39083
259	9	38944
259	9	39661
259	9	39095
259	9	38753
259	9	39041
259	9	39056
259	9	38954
259	9	39339
259	9	39165
259	9	39121
259	9	39216
259	9	39157
259	9	39097
259	9	39663
259	9	39113
259	9	39298
259	9	39087
259	9	38950
259	9	39086
259	9	39657
259	9	38749
259	9	39170
259	9	39767
259	9	39635
259	9	39286
259	9	39039
259	9	38745
259	9	71373
259	9	39478
259	9	38917
259	9	39073
259	9	39117
259	9	38736
259	9	39060
259	9	39602
259	9	39149
259	9	39654
259	9	39130
259	9	38738
259	9	38778
259	9	39145
259	9	39167
259	9	38737
259	9	39079
259	9	39288
259	9	39429
259	9	38959
259	9	39296
259	9	39080
259	9	39153
259	9	39047
259	9	39176
259	9	39647
259	9	38771
259	9	39665
259	9	39107
259	9	39152
259	9	38943
259	9	38930
259	9	39206
259	9	38721
259	9	39110
259	9	39040
259	9	38946
259	9	39122
259	9	39201
259	9	39119
259	9	39066
259	9	39190
259	9	39203
259	9	39213
259	9	39044
260	9	39301
260	9	35470
260	9	39323
260	9	39305
260	9	39332
260	9	39320
260	9	36925
260	9	39327
260	9	39330
260	9	39352
260	9	39341
260	9	36907
260	9	39302
260	9	36904
260	9	36919
260	9	36921
260	9	39304
260	9	39350
260	9	39092
260	9	39347
260	9	36910
260	9	36922
260	9	39739
260	9	39361
260	9	39363
260	9	35459
260	9	36908
260	9	39358
260	9	36913
260	9	39335
260	9	39336
260	9	36916
260	9	39337
260	9	39342
260	9	39326
260	9	39303
260	9	39355
260	9	39354
260	9	39309
260	9	39345
260	9	39057
260	9	36901
260	9	39364
260	9	39365
260	9	39307
260	9	39360
260	9	36912
260	9	39356
260	9	39325
260	9	39328
261	9	38922
261	9	38666
261	9	38949
261	9	39776
261	9	38961
261	9	38914
261	9	38601
261	9	38962
261	9	38677
261	9	38673
261	9	38925
261	9	38877
261	9	38675
261	9	38958
261	9	38940
261	9	38965
261	9	38916
261	9	38953
261	9	38928
261	9	38901
261	9	38948
261	9	38929
261	9	38960
261	9	38926
261	9	38606
261	9	38839
261	9	38951
261	9	38655
261	9	38851
261	9	38920
261	9	38685
261	9	38915
261	9	38955
261	9	39751
261	9	38878
261	9	38902
261	9	38658
261	9	38921
261	9	38913
261	9	38875
261	9	38620
262	9	38869
262	9	39737
262	9	39746
262	9	38650
262	9	38857
262	9	38820
262	9	39752
262	9	38876
262	9	38868
262	9	39740
262	9	38848
262	9	39702
262	9	38849
262	9	38870
262	9	38841
262	9	39759
262	9	38802
262	9	38803
262	9	38824
262	9	38627
262	9	38860
262	9	39755
262	9	38879
262	9	39766
262	9	35552
262	9	39773
262	9	38825
262	9	38844
262	9	38863
262	9	39710
262	9	38874
262	9	39743
262	9	38864
262	9	38847
262	9	38850
262	9	39769
262	9	35571
262	9	35576
262	9	38821
262	9	38838
262	9	39771
262	9	39705
262	9	38633
262	9	38829
262	9	39762
262	9	38856
262	9	38855
262	9	38804
262	9	38801
262	9	38659
262	9	38826
262	9	38859
262	9	39756
262	9	38827
262	9	39703
262	9	39736
262	9	38843
262	9	38828
262	9	38652
262	9	39730
262	9	39760
262	9	39753
262	9	38871
262	9	38880
262	9	38625
262	9	39750
262	9	39754
262	9	39744
262	9	35570
262	9	38866
262	9	39741
262	9	39704
262	9	39701
262	9	38862
263	10	63824
263	10	63752
263	10	62950
263	10	63787
263	10	62998
263	10	62962
263	10	63867
263	10	63873
263	10	62993
263	10	63774
263	10	62976
263	10	63860
263	10	63738
263	10	63744
263	10	63828
263	10	63730
263	10	63775
263	10	63732
263	10	63743
263	10	63745
263	10	63781
263	10	63771
263	10	63785
263	10	62940
263	10	63782
263	10	63764
263	10	62996
263	10	63851
263	10	62957
263	10	63747
263	10	62963
263	10	62920
263	10	63758
263	10	63737
263	10	63735
263	10	63736
263	10	63846
263	10	63755
263	10	62926
263	10	63662
263	10	62973
263	10	63801
263	10	63751
263	10	63845
263	10	63882
263	10	63742
263	10	62907
263	10	62994
263	10	63841
263	10	63823
263	10	62975
263	10	63850
263	10	62912
263	10	63776
263	10	62988
263	10	63702
263	10	63767
263	10	63834
263	10	62966
263	10	62906
263	10	63655
263	10	62970
263	10	63701
263	10	63766
263	10	63784
263	10	63770
263	10	63769
263	10	62914
263	10	62942
263	10	63740
263	10	63866
263	10	63748
263	10	63739
263	10	62969
263	10	63879
263	10	63960
263	10	63760
263	10	63780
263	10	63878
263	10	63830
263	10	62909
263	10	62952
263	10	63779
263	10	62971
263	10	63820
263	10	63869
263	10	62964
263	10	63783
263	10	62961
263	10	62923
263	10	63825
263	10	63868
263	10	62990
263	10	62905
263	10	63746
263	10	63862
263	10	63703
263	10	62992
264	10	65081
264	10	63446
264	10	63333
264	10	63431
264	10	65347
264	10	65354
264	10	63359
264	10	65244
264	10	65034
264	10	65082
264	10	63556
264	10	65069
264	10	65255
264	10	65237
264	10	65283
264	10	65233
264	10	65201
264	10	65280
264	10	63531
264	10	65259
264	10	65230
264	10	64681
264	10	65345
264	10	63541
264	10	65046
264	10	65334
264	10	64639
264	10	65215
264	10	63441
264	10	65256
264	10	65010
264	10	65018
264	10	65276
264	10	63537
264	10	65001
264	10	65017
264	10	65032
264	10	63388
264	10	63565
264	10	65285
264	10	65059
264	10	65110
264	10	65333
264	10	63450
264	10	65203
264	10	65036
264	10	65212
264	10	64667
264	10	65486
264	10	65052
264	10	65284
264	10	65324
264	10	65011
264	10	65332
264	10	65041
264	10	65247
264	10	65072
264	10	65591
264	10	65085
264	10	63443
264	10	63567
264	10	65250
264	10	63536
264	10	63352
264	10	63538
264	10	65274
264	10	63363
264	10	65083
264	10	65351
264	10	65340
264	10	65339
264	10	65325
264	10	63551
264	10	65320
264	10	65286
264	10	65216
264	10	63552
264	10	65265
264	10	63433
264	10	64660
264	10	65254
264	10	65065
264	10	65251
264	10	63545
264	10	65243
264	10	65262
264	10	65236
264	10	65338
264	10	65248
264	10	65108
264	10	65101
264	10	65078
264	10	65202
264	10	63436
264	10	65050
264	10	63345
264	10	65016
264	10	65257
264	10	65077
264	10	65037
264	10	65264
264	10	63458
264	10	63384
264	10	63560
264	10	65076
264	10	63467
264	10	65107
264	10	65047
264	10	65786
264	10	65263
264	10	65278
264	10	65231
264	10	65055
264	10	63459
264	10	65063
264	10	65103
264	10	64658
264	10	65321
264	10	64631
264	10	63559
264	10	65039
264	10	65279
264	10	63468
264	10	65026
264	10	63548
264	10	63462
264	10	63382
264	10	63539
264	10	64628
264	10	65211
264	10	65109
264	10	65239
264	10	63401
264	10	65067
264	10	65787
264	10	63547
264	10	65287
264	10	65102
264	10	63530
264	10	65350
264	10	65327
264	10	65075
264	10	63558
264	10	64646
264	10	63501
264	10	63532
264	10	65068
264	10	65079
264	10	65443
264	10	63566
264	10	65020
264	10	63561
264	10	65337
264	10	63361
264	10	63533
264	10	63434
264	10	63461
264	10	65246
264	10	64651
264	10	63464
264	10	65106
264	10	65281
264	10	65105
264	10	65232
264	10	65344
264	10	65349
264	10	65217
264	10	63534
264	10	64630
264	10	63549
264	10	63437
264	10	65205
264	10	65270
264	10	65104
264	10	65299
264	10	63540
264	10	65054
264	10	65330
264	10	65302
264	10	63544
264	10	65582
264	10	65322
264	10	65058
264	10	65025
264	10	64653
264	10	65258
264	10	65024
264	10	63460
264	10	64655
264	10	65014
264	10	65051
264	10	63456
264	10	65111
264	10	63546
264	10	65040
264	10	62343
264	10	65084
264	10	65282
264	10	65048
264	10	65329
264	10	65335
264	10	65074
264	10	65301
264	10	65042
264	10	64674
264	10	65218
264	10	65275
264	10	63557
264	10	63451
264	10	63563
264	10	65240
264	10	65261
264	10	65053
264	10	65013
264	10	65260
264	10	64645
264	10	64676
264	10	65038
264	10	65043
264	10	65080
264	10	65023
264	10	65035
264	10	65049
264	10	65348
267	10	64858
267	10	64741
267	10	66728
267	10	64864
267	10	66075
267	10	64801
267	10	64759
267	10	66734
267	10	66743
267	10	64790
267	10	74344
267	10	66724
267	10	64752
267	10	74339
267	10	74354
267	10	74346
267	10	66712
267	10	66769
267	10	64765
267	10	66738
267	10	66778
267	10	64844
267	10	64840
267	10	64868
267	10	74369
267	10	64836
267	10	64869
267	10	66762
267	10	64859
267	10	64856
267	10	64843
267	10	64866
267	10	64861
267	10	64767
267	10	74345
267	10	64873
267	10	74333
267	10	66739
267	10	64832
267	10	64834
267	10	66763
267	10	74370
267	10	74363
267	10	64771
267	10	64850
267	10	64762
267	10	64833
267	10	64842
267	10	66010
267	10	64865
267	10	67336
267	10	64745
267	10	74343
267	10	64766
267	10	64867
267	10	66725
267	10	64853
267	10	64857
267	10	66773
267	10	64830
267	10	66782
267	10	64769
267	10	64772
267	10	66770
267	10	66760
267	10	64870
267	10	66753
267	10	74331
267	10	66779
267	10	66781
267	10	66741
267	10	64849
267	10	74360
267	10	64855
267	10	66735
267	10	66732
267	10	66716
267	10	66713
267	10	66711
267	10	66701
267	10	74358
267	10	64831
267	10	66056
267	10	64802
267	10	66746
267	10	74342
267	10	64874
267	10	64803
267	10	64756
267	10	64804
267	10	64755
267	10	66756
267	10	74355
267	10	64841
267	10	74335
267	10	64728
267	10	64784
267	10	64778
267	10	65730
267	10	64748
267	10	66754
267	10	64835
268	10	64441
268	10	64432
268	10	64734
268	10	64069
268	10	64054
268	10	64163
268	10	64686
268	10	64635
268	10	64481
268	10	64134
268	10	66117
268	10	64451
268	10	64506
268	10	64688
268	10	64439
268	10	64029
268	10	64440
268	10	64034
268	10	64078
268	10	64119
268	10	66053
268	10	66215
268	10	66214
268	10	65305
268	10	64643
268	10	64448
268	10	64459
268	10	64473
268	10	64664
268	10	64461
268	10	64647
268	10	64089
268	10	64076
268	10	66008
268	10	64652
268	10	64428
268	10	64622
268	10	64073
268	10	66025
268	10	64746
268	10	64442
268	10	64402
268	10	64779
268	10	64024
268	10	64167
268	10	64088
268	10	66109
268	10	64501
268	10	66044
268	10	64197
268	10	64195
268	10	64055
268	10	64086
268	10	64191
268	10	64454
268	10	66216
268	10	64138
268	10	64180
268	10	66013
268	10	64016
268	10	66085
268	10	66092
268	10	66207
268	10	64623
268	10	64644
268	10	66072
268	10	64151
268	10	64430
268	10	66203
268	10	64493
268	10	64150
268	10	64148
268	10	64136
268	10	66210
268	10	64064
268	10	64001
268	10	66220
268	10	64021
268	10	66067
268	10	64476
268	10	64492
268	10	64735
268	10	64101
268	10	64620
268	10	64057
268	10	65326
268	10	64131
268	10	64158
268	10	64128
268	10	66078
268	10	64117
268	10	64132
268	10	64463
268	10	64194
268	10	64781
268	10	64470
268	10	66054
268	10	64129
268	10	64028
268	10	64066
268	10	66101
268	10	64075
268	10	64084
268	10	64098
268	10	64092
268	10	64093
268	10	64097
268	10	64183
268	10	64152
268	10	64062
268	10	64638
268	10	64198
268	10	66079
268	10	64641
268	10	66058
268	10	64090
268	10	64467
268	10	64421
268	10	64172
268	10	64079
268	10	64724
268	10	66087
268	10	64776
268	10	64155
268	10	64497
268	10	64133
268	10	65323
268	10	64123
268	10	66048
268	10	64053
268	10	64185
268	10	66113
268	10	66018
268	10	66112
268	10	64657
268	10	64624
268	10	64082
268	10	64192
268	10	66223
268	10	64127
268	10	66286
268	10	64434
268	10	64080
268	10	66110
268	10	64649
268	10	64738
268	10	66016
268	10	64063
268	10	66251
268	10	64625
268	10	64490
268	10	64502
268	10	64146
268	10	66225
268	10	66217
268	10	64052
268	10	64149
268	10	64447
268	10	66007
268	10	64426
268	10	64427
268	10	64671
268	10	65355
268	10	64058
268	10	64109
268	10	64166
268	10	66023
268	10	64147
268	10	64187
268	10	64701
268	10	64072
268	10	64161
268	10	64433
268	10	66012
268	10	66219
268	10	64184
268	10	66211
268	10	66061
268	10	64475
268	10	64112
268	10	64156
268	10	64477
268	10	66086
268	10	66283
268	10	66285
268	10	64720
268	10	64030
268	10	64507
268	10	64438
268	10	64668
268	10	64011
268	10	64742
268	10	64051
268	10	64012
268	10	66218
268	10	64083
268	10	64455
268	10	66036
268	10	64036
268	10	64193
268	10	64656
268	10	66042
268	10	64196
268	10	64670
268	10	64139
268	10	64141
268	10	66095
268	10	64019
268	10	66032
268	10	64120
268	10	64423
268	10	66224
268	10	64113
268	10	64188
268	10	64121
268	10	66439
268	10	66282
268	10	66226
268	10	64022
268	10	64106
268	10	64070
268	10	64081
268	10	64171
268	10	66071
268	10	64468
268	10	64723
268	10	64165
268	10	64682
268	10	64130
268	10	66119
268	10	64077
268	10	64085
268	10	64763
268	10	64730
268	10	64168
268	10	64733
268	10	64483
268	10	64679
268	10	64071
268	10	64443
268	10	66046
268	10	64637
268	10	66002
268	10	64726
268	10	66031
268	10	64164
268	10	65360
268	10	64074
268	10	66049
268	10	64739
268	10	64061
268	10	66209
268	10	64018
268	10	66063
268	10	64429
268	10	64633
268	10	64508
268	10	64017
268	10	66041
268	10	64199
268	10	64108
268	10	66026
268	10	64153
268	10	64116
268	10	66051
268	10	66213
268	10	64636
268	10	66103
268	10	64015
268	10	66014
268	10	64420
268	10	64747
268	10	64761
268	10	66204
268	10	66201
268	10	66043
268	10	64457
268	10	64449
268	10	64479
268	10	64458
268	10	64484
268	10	66104
268	10	64145
268	10	64105
268	10	64722
268	10	64494
268	10	64157
268	10	64056
268	10	64040
268	10	64444
268	10	64179
268	10	64487
268	10	66027
268	10	64788
268	10	66033
268	10	66040
268	10	66102
268	10	64650
268	10	64999
268	10	66080
268	10	64118
268	10	64065
268	10	64111
268	10	64471
268	10	64048
268	10	66052
268	10	64035
268	10	66062
268	10	64114
268	10	64422
268	10	64504
268	10	64725
268	10	66276
268	10	66250
268	10	64640
268	10	66221
268	10	64499
268	10	64743
268	10	66205
268	10	64642
268	10	66202
268	10	64137
268	10	66208
268	10	66160
268	10	64067
268	10	64673
268	10	66106
268	10	66105
268	10	64654
268	10	66091
268	10	66090
268	10	66083
268	10	66077
268	10	64683
268	10	64096
268	10	66076
268	10	66066
268	10	64068
268	10	66064
268	10	66047
268	10	64102
268	10	66020
268	10	66045
268	10	66017
268	10	64014
268	10	64770
268	10	65774
268	10	65336
268	10	66212
268	10	66118
268	10	64465
268	10	64503
268	10	64659
268	10	64648
268	10	65735
268	10	64740
268	10	64037
268	10	64125
268	10	64456
268	10	66021
268	10	64453
268	10	64632
268	10	64124
268	10	64436
268	10	64431
268	10	64466
268	10	64469
268	10	66006
268	10	64424
268	10	66024
268	10	66227
268	10	64680
268	10	64601
268	10	64780
268	10	64050
268	10	66111
268	10	64126
268	10	66222
268	10	64060
268	10	64154
268	10	64190
268	10	64689
268	10	64020
268	10	66206
268	10	64144
268	10	64505
268	10	64486
268	10	64401
268	10	66115
268	10	64110
268	10	66019
268	10	66030
268	10	64485
268	10	64480
268	10	64013
268	10	64489
268	10	64170
270	10	65808
270	10	65712
270	10	65772
270	10	65720
270	10	65722
270	10	65715
270	10	72634
270	10	65701
270	10	65764
270	10	65631
270	10	65784
270	10	65632
270	10	65571
270	10	65707
270	10	65601
270	10	65754
270	10	65666
270	10	65737
270	10	72677
270	10	65741
270	10	65708
270	10	65606
270	10	65464
270	10	65542
270	10	65604
270	10	65680
270	10	65675
270	10	65769
270	10	65690
270	10	65689
270	10	65688
270	10	65679
270	10	72537
270	10	65673
270	10	72672
270	10	65637
270	10	65669
270	10	65611
270	10	65726
270	10	65543
270	10	65656
270	10	65617
270	10	65655
270	10	65654
270	10	65649
270	10	65897
270	10	65641
270	10	65647
270	10	65731
270	10	65640
270	10	65636
270	10	65635
270	10	65664
270	10	65788
270	10	65634
270	10	65717
270	10	65704
270	10	65682
270	10	65738
270	10	65714
270	10	65668
270	10	65638
270	10	65661
270	10	65650
270	10	65623
270	10	65619
270	10	65612
270	10	65752
270	10	65620
270	10	72583
270	10	65438
270	10	72658
270	10	65725
270	10	65898
270	10	72544
270	10	65676
270	10	65613
270	10	65721
270	10	65685
270	10	65756
270	10	65759
270	10	65610
270	10	65702
270	10	65729
270	10	65781
270	10	65681
270	10	65605
270	10	65746
270	10	65479
270	10	65658
270	10	65644
270	10	65757
270	10	65805
270	10	65755
270	10	65801
270	10	65705
270	10	65768
270	10	65814
270	10	65692
270	10	65630
270	10	65806
270	10	65660
270	10	65804
270	10	64750
270	10	65607
270	10	65767
270	10	65657
270	10	65633
270	10	65734
270	10	65556
270	10	65762
270	10	64783
270	10	65536
270	10	65742
270	10	65674
270	10	65626
270	10	72651
270	10	65618
270	10	65733
270	10	65555
270	10	65760
270	10	65723
270	10	65899
270	10	64744
270	10	65724
270	10	65483
270	10	64862
270	10	72631
270	10	65765
270	10	65564
270	10	65436
270	10	65463
270	10	65817
270	10	65802
270	10	65777
270	10	65629
270	10	72639
270	10	65567
270	10	65652
270	10	65747
270	10	65608
270	10	65672
270	10	65627
270	10	65778
270	10	65615
270	10	65803
270	10	65732
270	10	65789
270	10	65761
270	10	65557
270	10	72613
270	10	72626
270	10	65890
270	10	65713
270	10	65686
270	10	65609
270	10	65653
270	10	72619
270	10	65710
270	10	65728
270	10	72642
270	10	65648
270	10	65783
270	10	65785
270	10	72675
270	10	72538
270	10	65588
270	10	65771
270	10	65470
270	10	65766
270	10	65484
270	10	65466
270	10	65711
270	10	72654
270	10	65646
270	10	72635
270	10	65775
270	10	65810
270	10	65706
270	10	65552
270	10	72554
270	10	72578
270	10	65624
270	10	64848
270	10	65645
270	10	65622
270	10	65603
270	10	65809
270	10	65793
270	10	65739
270	10	65667
270	10	65548
270	10	65744
270	10	65546
270	10	65791
270	10	72653
270	10	65740
270	10	65727
270	10	65779
270	10	65625
270	10	65614
270	10	65616
270	10	72623
270	10	65570
270	10	65589
